Names,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,1.69E-02,0,0,0,0,0,0,0,0,0,0.0016319,0,0.00E+00,0,0.000057029,0.00E+00,0,0,0,0,0,0,0.0062901,0,0,0,0,0,0,0.0041854,0,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0.0016129,0,0,0,0.00013287,0.62082,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.25E-04,0,0,0,0,0.00E+00,7.61E-06,0,0,0,3.57E-05,0.10404,9.20E-07,0.00E+00,0.00E+00,6.14E-05,0,0.00E+00,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.5351E-06,0,0,0.00E+00,0,1.35E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0.00E+00,0,0.000057029,0.00E+00,0,0,0,0,0,0,0.0062901,0,0,0,0,0,0,0.0041854,0,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0.0016129,0,0,0,0.00013287,0.62082,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0.00E+00,0.00E+00,6.14E-05,0,0.00E+00,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.5351E-06,0,0,0.00E+00,0,1.35E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0.00E+00,0,0.000057029,0.00E+00,0,0,0,0,0,0,0.0062901,0,0,0,0,0,0,0.0041854,0,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0.0016129,0,0,0,0.00013287,0.62082,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0.00E+00,0.00E+00,6.14E-05,0,0.00E+00,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.5351E-06,0,0,0.00E+00,0,1.35E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0,0,0,0,0,0.0041854,0,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0.0016129,0,0,0,0.00013287,0.62082,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.5351E-06,0,0,0.00E+00,0,1.35E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0.025572,0,0,0,0,0,0,0,0,0.012047,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,0.00034957,0,0.00E+00,7.6586E-06,0,0.00E+00,0.000023185,0,0,0,0.00037229,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,3.50E-04,0,0,7.66E-06,0,0,0.000023185,0,0,0,3.72E-04,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,3.50E-04,0,0,7.66E-06,0,0,0.000023185,0,0,0,3.72E-04,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,9.20E-07,0,0,0.000061415,0,0,0,0,0,0,1.47E-05,4.03E-01,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,2.52E-04,0,0,0,0,0.00E+00,0.00E+00,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0.011291,0,0,0,0,0,0,0,0,0,0.026762,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018475,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0.00E+00,0,0,0.000027093,0,0,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.0018526,3.0534,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0.00E+00,0,0,5.7169E-07,0,0.000027209,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0.0020799,0,0,0.00E+00,0,0.0015918,0.00057318,0,0,0,0.00029491,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0,0,0.000057029,0.00E+00,0,0.00E+00,0,0,0,0,0.0062901,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0.00012236,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0.00012236,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0.00012236,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0.00025193,0,0,0,0,0,0,0,0,0,1.96E-05,1.9623,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,1.54E-06,0,0,0.00E+00,0,1.3463E-06,0,0,0,0,5.12E-07,3.35E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0,0,0,0,0,0,0,0,0,0,0.018561,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,1.69E-03,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,1.69E-03,0,1.4739E-06,0,0,0.00E+00,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,0.001686,0,1.4739E-06,0,0,0,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
,0,0,0,0,0,0,0.028081,0,0,0,0.012047,0,0.0017074,0.00061904,0,0.014964,0,0,0,0,0,0,0.0016319,0,0.00012236,0,0,0,0,0,0,0,0,0,0.0064127,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.0046099,0,1.69E-03,0,1.4739E-06,0,0,0,0,0,0,0,0.00024391,0,6.98E-04,0,0,0.00E+00,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.00023753,0,0,0,3.59E-05,0,3.42E-05,0,0,0,0,0.00E+00,0,0,0,0,4.43E-05,1.87E+00,0,0,0.00E+00,5.7169E-07,0,2.72E-05,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,2.5338E-06,0,0.00E+00,0,0,6.4511E-07,0,0,0,2.77E-07,1.54E-01
