Tranche,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger
5363,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.0020473,0,0,2.9943E-06,0,0,0,0,0,0,0.16936,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0.018728,0,0,0,0.000029256,0,0,0,0,0,0.020859,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,0.00008791,0,0,6.75E-06,0.00066721,0,0,0,0,0.0013904,6.40E-03,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5364,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.0020473,0,0,2.9943E-06,0,0,0,0,0,0,0.16936,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0,0,0,0,0,0,0,0,0,0.037499,0.0021524,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,8.31E-05,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5365,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00011795,0,0.000056464,0.00011797,0.000016637,0,0.002933,0,0.16425,0,0.0040099,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0,0,0,0,0,0,0,0,0,0.037499,0.0021524,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5366,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00011795,0,0.000056464,0.00011797,0.000016637,0,0.002933,0,0.16425,0,0.0040099,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0,0,0,0,0,0,0,0,0,0.037499,0.0021524,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5367,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.0035434,0,0,0,0,0,0,0,0,0,0.16826,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0,0,0,0,0,0,0,0,0,0.037499,0.0021524,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5368,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.0051145,0,0,0,0,0.00021885,0,0,0,0.011482,0.15518,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0.00E+00,0,0,0,0,0,0,0,0,0.037499,0.0021524,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5369,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.039977,0,0,0,0.12895,0,0,0,0,0,0.0041004,0,0.075026,0.047832,0.014138,0,0.046892,5.10E-05,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.0002391,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5370,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,5.5264E-06,0,0.0060473,0.00E+00,0,0,0,0.00086711,0,0.0015851,0.00008311,0,0.0030206,0.0019039,0.00E+00,0,0,0.00E+00,0,8.766E-07,0,0,0,0.0028717,0.000029848,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5371,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.016581,0,0,0,0,0,0,0,0,0,0.0024544,0,0.0067464,0.0044654,0,0,0,0.00E+00,0.0083822,0,0,0,0,0,0.00024744,0,0.0030206,0.0019039,2.88E-03,0,0,0.00E+00,0,0,0,0,0,0,0.000025818,0,0.0010615,0.00067402,1.23E-06,0,0,0,0.00E+00,0,0,0,0,0,0.00094033,0,0.00033103,0.00019206,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5372,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.00995,0,0,0,0,0,0,0,0,0,0.0091948,0,0.0067464,0.0044654,0,0,0,0.00E+00,0.0083822,0,0,0,0,0,0.00024744,0,0.0030206,0.0019039,0.00E+00,0,0,1.43E-06,0.0013031,0,0,0,0,0,0.0016074,0,0.0010615,0.00067402,2.28E-04,0,0,0.00067091,1.49E-05,0.000019025,0,0,0,0,8.5694E-06,0,0.00033103,0.00019206,0,0,0,0,0.00E+00,0,0,0,0,0,2.39E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5373,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.00995,0,0,0,0,0,0,0,0,0,0.0091948,0,0.0067464,0.0044654,0,0,0,0.00E+00,0.0083822,0,0,0,0,0,0.00024744,0,0.0030206,0.0019039,0.00E+00,0,0,1.4269E-06,0.0013031,0,0,0,0,0,0.0016074,0,0.0010615,0.00067402,0,0,0,0,0.00E+00,0,7.13E-04,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0,0,0,0.000015103,0.00E+00,0,0,0,0,0.00022218,2.30E-06,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5374,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.0011598,0,0,0.00012964,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,0,0,0,0.00E+00,0.0083822,0,0,0,0,0,0.00024744,0,0.0030206,0.0019039,3.99E-06,0,0,0.00E+00,0.000023538,0,0,0,0,0.0009283,0.0019657,0,0.0010615,0.00067402,0,0,0,0,0.00E+00,0,7.13E-04,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0,0,0,0.000015103,0.00E+00,0,0,0,0,0.00022218,2.30E-06,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5375,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,1.91E-02,0,0,0.000038963,0.020187,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.0011598,0,0,0.00012964,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,0.0018028,0,0,0.00072573,0.000014934,0.00E+00,0,0,0,0,0.0061057,0,0.0030206,0.0019039,5.85E-05,0,0,0,0.0028175,0,0,0,0,0,0.000046125,0,0.0010615,0.00067402,0,0,0,0,0.00E+00,0,7.13E-04,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0,0,0,0.000015103,0.00E+00,0,0,0,0,0.00022218,2.30E-06,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5376,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0.019103,0,0,0.000038963,2.02E-02,0,0,0,0,0,0.00040957,0,0.016115,0.0091811,0.0011598,0,0,0.00012964,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,0.0028175,0,0,0,0,0,0.000046125,0,0.0010615,0.00067402,0,0,0,0,0.00E+00,0,0.00071301,0.000083301,0,0.00006179,8.43E-05,0,0.00033103,0.00019206,0,0,0,0.000015103,0.00E+00,0,0,0,0,0.00022218,2.30E-06,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5377,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0,0,0.0032104,0,0,0,0,0,0,0,0.036535,0,0.016115,0.0091811,0.0011598,0,0,0.00012964,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,0.0028175,0,0,0,0,0,0.000046125,0,0.0010615,0.00067402,0,0,0,0,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.00015488,0,0,0,0.00E+00,0,0,0,0,0,8.59E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5378,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0.00E+00,0,0,0.0099513,2.91E-02,0,0,0.00033516,0,0,0.00038833,0,0.016115,0.0091811,1.16E-03,0,0,1.30E-04,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,2.82E-03,0,0,0,0,0,4.61E-05,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.000001244,0,0,0,2.00E-07,0,0,0,0,0.0002228,1.68E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5379,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.014138,0,0.046892,0.000051015,0,0,0,0,0,0,0.029581,0,0.030108,0.020483,0.00E+00,0,0,0.0099513,2.91E-02,0,0,0.00033516,0,0,0.00038833,0,0.016115,0.0091811,0.0011598,0,0,1.30E-04,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,2.82E-03,0,0,0,0,0,4.61E-05,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.000001244,0,0,0,2.00E-07,0,0,0,0,0.0002228,1.68E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5380,0.13966,0,0,0,0.087859,0,0,0,0,0,0.027517,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,0.00E+00,0,0,0.000021446,0.00E+00,0,0,0,0,0.034773,0.0049908,0,0.01657,0.0091811,0.0011598,0,0,1.30E-04,0.011817,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,0.0028175,0,0,0,0,0,4.61E-05,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.000001244,0,0,0,2.00E-07,0,0,0,0,0.0002228,1.68E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5381,0.03449,0,0,0,0,0,0,0,0,0,0.22059,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,0,0,0,0.000021446,0,0,0,0,0,0.034773,0.0049908,0,0.01657,0.0091811,1.16E-03,0,0,1.30E-04,1.18E-02,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,5.85E-05,0,0,0,0.0028175,0,0,0,0,0,4.61E-05,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.000001244,0,0,0,2.00E-07,0,0,0,0,0.0002228,1.68E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5382,0.0013178,0,0,0,0.23884,0,0,0,0,0,0.014991,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,2.35E-05,0,0,0.008146,0,2.92E-02,0,0,0,0,0.0024975,0,0.01657,0.0091811,1.16E-03,0,0,1.30E-04,1.18E-02,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,1.80E-03,0,0,7.26E-04,0.000014934,0,0,0,0,0,6.11E-03,0,0.0030206,0.0019039,3.98E-05,0,0,0,0,0,0.000041024,0,0,0,2.84E-03,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,0.000001244,0,0,0,2.00E-07,0,0,0,0,0.0002228,1.68E-05,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5383,0.0013178,0,0,0,0.23884,0,0,0,0,0,0.014991,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,2.35E-05,0,0,0.008146,0,2.92E-02,0,0,0,0,0.0024975,0,0.01657,0.0091811,1.16E-03,0,0,1.30E-04,1.18E-02,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,6.47E-03,0,0,1.12E-03,0.00020882,0,0,0,0,0,8.53E-04,0,0.0030206,0.0019039,3.85E-05,0,0,0,0.0010938,0,0,0,0,0.0013262,4.67E-04,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,8.15E-07,0,0,0,3.4479E-06,0,0.00E+00,0,0,0,2.37E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5384,0.0013178,0,0,0,0.23884,0,0,0,0,0,0.014991,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,0.023829,0,0,9.63E-03,0,0,0,0,0,0,0.0064022,0,0.01657,0.0091811,1.16E-03,0,0,1.30E-04,1.18E-02,0,0,0,0,0,0.0060593,0,0.0067464,0.0044654,6.47E-03,0,0,1.12E-03,0.00020882,0,0,0,0,0,8.53E-04,0,0.0030206,0.0019039,3.85E-05,0,0,0,0.0010938,0,0,0,0,0.0013262,4.67E-04,0,0.0010615,0.00067402,0.00E+00,0,0,0.00E+00,0,0,0.00071301,0.000083301,0,0.00006179,0.000084346,0,0.00033103,0.00019206,8.15E-07,0,0,0,3.4479E-06,0,0.00E+00,0,0,0,2.37E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5385,0,0,0,0.0665,0,0,0,0,0,0,0.18909,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075026,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,0.023829,0,0,0.0096289,0,0,0,0,0,0,0.0064022,0,0.01657,0.0091811,0.00E+00,0,0,0.00E+00,7.51E-03,0,0.0087399,0.0011115,0,0,0.0018325,0,0.0067464,0.0044654,7.31E-06,0,0,0,0.00E+00,0,0,0,0,0,0.008668,0,0.0030206,0.0019039,3.85E-05,0,0,0,0.0010938,0,0,0,0,0.0013262,4.67E-04,0,0.0010615,0.00067402,5.56E-04,0,0,1.71E-06,0,0.00012919,0,0,0,0,0.00025662,0,0.00033103,0.00019206,8.15E-07,0,0,0,3.4479E-06,0,0.00E+00,0,0,0,2.37E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.47E-05,1.33E-05
5386,0.0013178,0,0,0,0,0,0,0,0,0.2285,0.02752,0,0.27737,0.15773,0.00014118,0,0,0.00051721,0,0,0,0,0,0,0.17254,0,0.075886,0.047832,0.000057534,0,0,0,0,0,0.080498,0,0,0,0.010266,0,0.030108,0.020483,0.023829,0,0,0.0096289,0,0,0,0,0,0,0.0064022,0,0.01657,0.0091811,0.00E+00,0,0,0.00E+00,7.51E-03,0,0.0087399,0.0011115,0,0,0.0018325,0,0.0067464,0.0044654,7.31E-06,0,0,0,0.00E+00,0,0,0,0,0,0.008668,0,0.0030206,0.0019039,3.85E-05,0,0,0,0.0010938,0,0,0,0,0.0013262,4.67E-04,0,0.0010615,0.00067402,5.56E-04,0,0,1.71E-06,0,0.00012919,0,0,0,0,0.00025662,0,0.00033103,0.00019206,8.15E-07,0,0,0,3.4479E-06,0,0.00E+00,0,0,0,2.37E-04,0,0.000095397,0.000060024,1.37E-07,0,0,0.00E+00,5.73E-08,0.000033297,0,0,0,0.00E+00,3.26E-07,0,1.65E-05,1.33E-05
